locationID,continent,country,stateProvince,countryCode,isCustomRegion,verbatimCountry
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,Asia,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1891,,,Omusati,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,Africa,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,Americas,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,Asia,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,Africa,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,Asia,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1892,,,Oshana,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,Africa,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,Americas,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,Asia,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,Africa,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,Asia,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1893,,,Oshikoto,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,Africa,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,Americas,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,Asia,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,Africa,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,Asia,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1894,,,Otjozondjupa,,No,Namibia
MOBI_adm1_1895,Africa,Niger (the),Dossa,NE,No,Niger
MOBI_adm1_1896,Africa,Niger (the),Maradi,NE,No,Niger
MOBI_adm1_1897,Africa,Niger (the),Niamey,NE,No,Niger
MOBI_adm1_1898,Africa,Niger (the),Tahoua/Agadez,NE,No,Niger
MOBI_adm1_1899,Africa,Niger (the),Tillaberi,NE,No,Niger
MOBI_adm1_1900,Africa,Niger (the),Zinder/Diffa,NE,No,Niger
MOBI_adm1_1901,Africa,Nigeria,Abia,NG,No,Nigeria
MOBI_adm1_1902,Africa,Nigeria,Abuja Federal Capital Territory,NG,No,Nigeria
MOBI_adm1_1903,Africa,Nigeria,Adamawa,NG,No,Nigeria
MOBI_adm1_1904,Africa,Nigeria,Akwa Ibom,NG,No,Nigeria
MOBI_adm1_1905,Africa,Nigeria,Anambra,NG,No,Nigeria
MOBI_adm1_1906,Africa,Nigeria,Bauchi,NG,No,Nigeria
MOBI_adm1_1907,Africa,Nigeria,Bayelsa,NG,No,Nigeria
MOBI_adm1_1908,Africa,Nigeria,Benue,NG,No,Nigeria
MOBI_adm1_1909,Africa,Nigeria,Borno,NG,No,Nigeria
MOBI_adm1_1910,Africa,Nigeria,Cross River,NG,No,Nigeria
MOBI_adm1_1911,Africa,Nigeria,Delta,NG,No,Nigeria
MOBI_adm1_1912,Africa,Nigeria,Ebonyi,NG,No,Nigeria
MOBI_adm1_1913,Africa,Nigeria,Edo,NG,No,Nigeria
MOBI_adm1_1914,Africa,Nigeria,Ekiti,NG,No,Nigeria
MOBI_adm1_1915,Africa,Nigeria,Enugu,NG,No,Nigeria
MOBI_adm1_1916,Africa,Nigeria,Gombe,NG,No,Nigeria
MOBI_adm1_1917,Africa,Nigeria,Imo,NG,No,Nigeria
MOBI_adm1_1918,Africa,Nigeria,Jigawa,NG,No,Nigeria
MOBI_adm1_1919,Africa,Nigeria,Kaduna,NG,No,Nigeria
MOBI_adm1_1920,Africa,Nigeria,Kano,NG,No,Nigeria
MOBI_adm1_1921,Africa,Nigeria,Katsina,NG,No,Nigeria
MOBI_adm1_1922,Africa,Nigeria,Kebbi,NG,No,Nigeria
MOBI_adm1_1923,Africa,Nigeria,Kogi,NG,No,Nigeria
MOBI_adm1_1924,Africa,Nigeria,Kwara,NG,No,Nigeria
MOBI_adm1_1925,Africa,Nigeria,Lagos,NG,No,Nigeria
MOBI_adm1_1926,Africa,Nigeria,Nasarawa,NG,No,Nigeria
MOBI_adm1_1927,Africa,Nigeria,Niger,NG,No,Nigeria
MOBI_adm1_1928,Africa,Nigeria,Ogun,NG,No,Nigeria
MOBI_adm1_1929,Africa,Nigeria,Ondo,NG,No,Nigeria
MOBI_adm1_1930,Africa,Nigeria,Osun,NG,No,Nigeria
MOBI_adm1_1931,Africa,Nigeria,Oyo,NG,No,Nigeria
MOBI_adm1_1932,Africa,Nigeria,Plateau,NG,No,Nigeria
MOBI_adm1_1933,Africa,Nigeria,Rivers,NG,No,Nigeria
MOBI_adm1_1934,Africa,Nigeria,Sokoto,NG,No,Nigeria
MOBI_adm1_1935,Africa,Nigeria,Taraba,NG,No,Nigeria
MOBI_adm1_1936,Africa,Nigeria,Yobe,NG,No,Nigeria
MOBI_adm1_1937,Africa,Nigeria,Zamfara,NG,No,Nigeria
MOBI_adm1_1938,Americas,Nicaragua,Boaco,NI,No,Nicaragua
MOBI_adm1_1939,Americas,Nicaragua,Carazo,NI,No,Nicaragua
MOBI_adm1_1940,Americas,Nicaragua,Chinandega,NI,No,Nicaragua
MOBI_adm1_1941,Americas,Nicaragua,Chontales,NI,No,Nicaragua
MOBI_adm1_1942,Americas,Nicaragua,Estelí,NI,No,Nicaragua
MOBI_adm1_1943,Americas,Nicaragua,Granada,NI,No,Nicaragua
MOBI_adm1_1944,Americas,Nicaragua,Jinotega (Departamento),NI,No,Nicaragua
MOBI_adm1_1945,Americas,Nicaragua,Leon,NI,No,Nicaragua
MOBI_adm1_1946,Americas,Nicaragua,Madriz,NI,No,Nicaragua
MOBI_adm1_1947,Americas,Nicaragua,Managua,NI,No,Nicaragua
MOBI_adm1_1948,Americas,Nicaragua,Masaya,NI,No,Nicaragua
MOBI_adm1_1949,Americas,Nicaragua,Matagalpa (Departemento),NI,No,Nicaragua
MOBI_adm1_1950,Americas,Nicaragua,North Carribean Coast Autonomous Region,NI,No,Nicaragua
MOBI_adm1_1951,Americas,Nicaragua,Nueva Segovia,NI,No,Nicaragua
MOBI_adm1_1952,Americas,Nicaragua,Rio San Juan,NI,No,Nicaragua
MOBI_adm1_1953,Americas,Nicaragua,Rivas,NI,No,Nicaragua
MOBI_adm1_1954,Americas,Nicaragua,South Atlantic Autonomous Region,NI,No,Nicaragua
MOBI_adm1_1955,Europe,Netherlands (the),Drenthe,NL,No,Netherlands
MOBI_adm1_1956,Europe,Netherlands (the),Flevoland,NL,No,Netherlands
MOBI_adm1_1957,Europe,Netherlands (the),Fryslân,NL,No,Netherlands
MOBI_adm1_1958,Europe,Netherlands (the),Gelderland,NL,No,Netherlands
MOBI_adm1_1959,Europe,Netherlands (the),Groningen,NL,No,Netherlands
MOBI_adm1_1960,Europe,Netherlands (the),Limburg,NL,No,Netherlands
MOBI_adm1_1961,Europe,Netherlands (the),Noord-Brabant,NL,No,Netherlands
MOBI_adm1_1962,Europe,Netherlands (the),Noord-Holland,NL,No,Netherlands
MOBI_adm1_1963,Europe,Netherlands (the),Overijssel,NL,No,Netherlands
MOBI_adm1_1964,Europe,Netherlands (the),Utrecht,NL,No,Netherlands
MOBI_adm1_1965,Europe,Netherlands (the),Zeeland,NL,No,Netherlands
MOBI_adm1_1966,Europe,Netherlands (the),Zuid-Holland,NL,No,Netherlands
MOBI_adm1_1967,Europe,Norway,Agder,NO,No,Norway
MOBI_adm1_1968,Europe,Norway,Innlandet,NO,No,Norway
MOBI_adm1_1969,Europe,Norway,Møre og Romsdal,NO,No,Norway
MOBI_adm1_1970,Europe,Norway,Nordland,NO,No,Norway
MOBI_adm1_1971,Europe,Norway,Oslo,NO,No,Norway
MOBI_adm1_1972,Europe,Norway,Rogaland,NO,No,Norway
MOBI_adm1_1973,Europe,Norway,Troms og Finnmark,NO,No,Norway
MOBI_adm1_1974,Europe,Norway,Trøndelag,NO,No,Norway
MOBI_adm1_1975,Europe,Norway,Vestfold og Telemark,NO,No,Norway
MOBI_adm1_1976,Europe,Norway,Vestland,NO,No,Norway
MOBI_adm1_1977,Europe,Norway,Viken,NO,No,Norway
MOBI_adm1_1978,Asia,Nepal,Bagmati,NP,No,Nepal
MOBI_adm1_1979,Asia,Nepal,Gandaki,NP,No,Nepal
MOBI_adm1_1980,Asia,Nepal,Karnali,NP,No,Nepal
MOBI_adm1_1981,Asia,Nepal,Lumbini,NP,No,Nepal
MOBI_adm1_1982,Asia,Nepal,Province 1,NP,No,Nepal
MOBI_adm1_1983,Asia,Nepal,Province 2,NP,No,Nepal
MOBI_adm1_1984,Asia,Nepal,Sudurpaschim,NP,No,Nepal
MOBI_adm1_1985,Oceania,Nauru,Aiwo,NR,No,Nauru
MOBI_adm1_1986,Oceania,Nauru,Anabar,NR,No,Nauru
MOBI_adm1_1987,Oceania,Nauru,Anetan,NR,No,Nauru
MOBI_adm1_1988,Oceania,Nauru,Anibare,NR,No,Nauru
MOBI_adm1_1989,Oceania,Nauru,Baiti,NR,No,Nauru
MOBI_adm1_1990,Oceania,Nauru,Boe,NR,No,Nauru
MOBI_adm1_1991,Oceania,Nauru,Buada,NR,No,Nauru
MOBI_adm1_1992,Oceania,Nauru,Denigomodu,NR,No,Nauru
MOBI_adm1_1993,Oceania,Nauru,Ewa,NR,No,Nauru
MOBI_adm1_1994,Oceania,Nauru,Ijuw,NR,No,Nauru
MOBI_adm1_1995,Oceania,Nauru,Meneng,NR,No,Nauru
MOBI_adm1_1996,Oceania,Nauru,Nibok,NR,No,Nauru
MOBI_adm1_1997,Oceania,Nauru,Uaboe,NR,No,Nauru
MOBI_adm1_1998,Oceania,Nauru,Yaren,NR,No,Nauru
MOBI_adm1_1999,Oceania,New Zealand,Auckland Region,NZ,No,New Zealand
MOBI_adm1_2000,Oceania,New Zealand,Bay of Plenty Region,NZ,No,New Zealand
MOBI_adm1_2001,Oceania,New Zealand,Canterbury Region,NZ,No,New Zealand
MOBI_adm1_2002,Oceania,New Zealand,Chatham Islands Territory,NZ,No,New Zealand
MOBI_adm1_2003,Oceania,New Zealand,Gisborne Region,NZ,No,New Zealand
MOBI_adm1_2004,Oceania,New Zealand,Hawke's Bay Region,NZ,No,New Zealand
MOBI_adm1_2005,Oceania,New Zealand,Manawatu-Wanganui Region,NZ,No,New Zealand
MOBI_adm1_2006,Oceania,New Zealand,Marlborough Region,NZ,No,New Zealand
MOBI_adm1_2007,Oceania,New Zealand,Nelson Region,NZ,No,New Zealand
MOBI_adm1_2008,Oceania,New Zealand,Northland Region,NZ,No,New Zealand
MOBI_adm1_2009,Oceania,New Zealand,Otago Region,NZ,No,New Zealand
MOBI_adm1_2010,Oceania,New Zealand,Southland Region,NZ,No,New Zealand
MOBI_adm1_2011,Oceania,New Zealand,Taranaki Region,NZ,No,New Zealand
MOBI_adm1_2012,Oceania,New Zealand,Tasman Region,NZ,No,New Zealand
MOBI_adm1_2013,Oceania,New Zealand,Waikato Region,NZ,No,New Zealand
MOBI_adm1_2014,Oceania,New Zealand,Wellington Region,NZ,No,New Zealand
MOBI_adm1_2015,Oceania,New Zealand,West Coast Region,NZ,No,New Zealand
MOBI_adm1_2016,Asia,Oman,Ad Dakhiliyah,OM,No,Oman
MOBI_adm1_2017,Asia,Oman,Al Batinah,OM,No,Oman
MOBI_adm1_2018,Asia,Oman,Al Wusta,OM,No,Oman
MOBI_adm1_2019,Asia,Oman,Ash Sharqiyah,OM,No,Oman
MOBI_adm1_2020,Asia,Oman,Az Zahirah,OM,No,Oman
MOBI_adm1_2021,Asia,Oman,Dhofar,OM,No,Oman
MOBI_adm1_2022,Asia,Oman,Muscat,OM,No,Oman
MOBI_adm1_2023,Americas,Panama,Colón Province,PA,No,Panama
MOBI_adm1_2024,Americas,Panama,Comarca Emberá-Wounaan,PA,No,Panama
MOBI_adm1_2025,Americas,Panama,Comarca Ngäbe-Buglé,PA,No,Panama
MOBI_adm1_2026,Americas,Panama,Provincia de Bocas del Toro,PA,No,Panama
MOBI_adm1_2027,Americas,Panama,Provincia de Chiriquí,PA,No,Panama
MOBI_adm1_2028,Americas,Panama,Provincia de Coclé,PA,No,Panama
MOBI_adm1_2029,Americas,Panama,Provincia de Darién,PA,No,Panama
MOBI_adm1_2030,Americas,Panama,Provincia de Herrera,PA,No,Panama
MOBI_adm1_2031,Americas,Panama,Provincia de Los Santos,PA,No,Panama
MOBI_adm1_2032,Americas,Panama,Provincia de Panamá,PA,No,Panama
MOBI_adm1_2033,Americas,Panama,Provincia de Panamá Oeste,PA,No,Panama
MOBI_adm1_2034,Americas,Panama,Provincia de Veraguas,PA,No,Panama
MOBI_adm1_2035,Americas,Peru,Amazonas,PE,No,Peru
MOBI_adm1_2036,Americas,Peru,Ancash,PE,No,Peru
MOBI_adm1_2037,Americas,Peru,Apurímac,PE,No,Peru
MOBI_adm1_2038,Americas,Peru,Arequipa,PE,No,Peru
MOBI_adm1_2039,Americas,Peru,Ayacucho,PE,No,Peru
MOBI_adm1_2040,Americas,Peru,Cajamarca,PE,No,Peru
MOBI_adm1_2041,Americas,Peru,Cusco,PE,No,Peru
MOBI_adm1_2042,Americas,Peru,El Callao,PE,No,Peru
MOBI_adm1_2043,Americas,Peru,Huancavelica,PE,No,Peru
MOBI_adm1_2044,Americas,Peru,Huánuco,PE,No,Peru
MOBI_adm1_2045,Americas,Peru,Ica,PE,No,Peru
MOBI_adm1_2046,Americas,Peru,Junín,PE,No,Peru
MOBI_adm1_2047,Americas,Peru,La Libertad,PE,No,Peru
MOBI_adm1_2048,Americas,Peru,Lambayeque,PE,No,Peru
MOBI_adm1_2049,Americas,Peru,Lima,PE,No,Peru
MOBI_adm1_2050,Americas,Peru,Loreto,PE,No,Peru
MOBI_adm1_2051,Americas,Peru,Madre de Dios,PE,No,Peru
MOBI_adm1_2052,Americas,Peru,Moquegua,PE,No,Peru
MOBI_adm1_2053,Americas,Peru,Municipalidad Metropolitana de Lima,PE,No,Peru
MOBI_adm1_2054,Americas,Peru,Pasco,PE,No,Peru
MOBI_adm1_2055,Americas,Peru,Piura,PE,No,Peru
MOBI_adm1_2056,Americas,Peru,Puno,PE,No,Peru
MOBI_adm1_2057,Americas,Peru,San Martín,PE,No,Peru
MOBI_adm1_2058,Americas,Peru,Tacna,PE,No,Peru
MOBI_adm1_2059,Americas,Peru,Tumbes,PE,No,Peru
MOBI_adm1_2060,Americas,Peru,Ucayali,PE,No,Peru
MOBI_adm1_2061,Oceania,Papua New Guinea,Autonomous Region of Bougainville,PG,No,Papua New Guinea
MOBI_adm1_2062,Oceania,Papua New Guinea,Central Province,PG,No,Papua New Guinea
MOBI_adm1_2063,Oceania,Papua New Guinea,Chimbu (Simbu) Province,PG,No,Papua New Guinea
MOBI_adm1_2064,Oceania,Papua New Guinea,East New Britain Province,PG,No,Papua New Guinea
MOBI_adm1_2065,Oceania,Papua New Guinea,East Sepik Province,PG,No,Papua New Guinea
MOBI_adm1_2066,Oceania,Papua New Guinea,Eastern Highlands Province,PG,No,Papua New Guinea
MOBI_adm1_2067,Oceania,Papua New Guinea,Enga Province,PG,No,Papua New Guinea
MOBI_adm1_2068,Oceania,Papua New Guinea,Gulf Province,PG,No,Papua New Guinea
MOBI_adm1_2069,Oceania,Papua New Guinea,Hela Province,PG,No,Papua New Guinea
MOBI_adm1_2070,Oceania,Papua New Guinea,Jiwaka Province,PG,No,Papua New Guinea
MOBI_adm1_2071,Oceania,Papua New Guinea,Madang Province,PG,No,Papua New Guinea
MOBI_adm1_2072,Oceania,Papua New Guinea,Manus Province,PG,No,Papua New Guinea
MOBI_adm1_2073,Oceania,Papua New Guinea,Milne Bay Province,PG,No,Papua New Guinea
MOBI_adm1_2074,Oceania,Papua New Guinea,Morobe Province,PG,No,Papua New Guinea
MOBI_adm1_2075,Oceania,Papua New Guinea,National Capital District,PG,No,Papua New Guinea
